"station_nbr","date","tmax","tmin","tavg","depart","dewpoint","wetbulb","heat","cool","sunrise","sunset","codesum","snowfall","preciptotal","stnpressure","sealevel","resultspeed","resultdir","avgspeed"
17,2013-07-26,103,85,86,32,90,82,1,12,95,212,"RA BR VCTS",2,54,202,75,16,14,201
18,2013-07-26,118,97,99,33,90,85,1,24,93,204,"MO",2,11,210,67,31,18,253
19,2013-07-26,91,80,77,27,79,73,1,4,31,193,"RA BR",2,29,186,67,87,21,250
20,2013-07-26,117,96,98,32,90,85,1,23,78,200,"RA",2,12,191,66,16,16,213
1,2013-07-27,105,78,83,1,78,74,1,9,85,192,"MO",2,2,255,78,43,22,204
2,2013-07-27,98,75,78,12,79,72,1,5,30,186,"FG+ BR",2,2,166,80,79,23,239
3,2013-07-27,104,83,85,31,81,76,1,11,82,207,"FG+ BR",2,2,197,74,39,3,205
4,2013-07-27,111,92,93,26,89,84,1,18,102,202,"TS",2,3,194,67,26,2,189
5,2013-07-27,94,46,62,31,53,52,4,1,27,183,"MO",2,2,103,84,83,21,24
6,2013-07-27,109,92,93,12,91,85,1,18,102,201,"TS RA BR",2,5,210,66,54,3,232
7,2013-07-27,106,83,86,32,83,78,1,12,47,197,"BR",2,2,133,73,36,12,215
8,2013-07-27,113,99,97,36,94,88,1,22,89,205,"RA DZ VCTS",2,2,226,71,24,34,208
9,2013-07-27,82,69,67,27,64,60,57,1,8,199,"RA",2,6,192,75,123,32,47
10,2013-07-27,113,91,94,26,93,86,1,19,98,197,"TSRA BR",2,207,262,70,18,16,218
11,2013-07-27,112,91,93,32,92,85,1,18,98,198,"TS BR",2,26,262,70,22,16,191
12,2013-07-27,114,93,95,39,92,85,1,20,98,202,"TS TSRA",2,50,261,71,13,15,130
13,2013-07-27,100,77,80,1,68,67,1,6,70,213,"TSRA",2,8,57,70,44,2,247
14,2013-07-27,108,86,89,26,85,81,1,15,91,212,"MO",2,2,132,73,25,8,213
15,2013-07-27,103,69,77,22,76,72,1,4,26,187,"BR",2,2,232,76,23,22,187
16,2013-07-27,103,77,82,35,80,74,1,8,86,186,"MO",2,2,258,75,35,21,207
17,2013-07-27,106,83,86,42,82,77,1,12,12,202,"FG+ FG BR",2,2,203,78,27,4,130
18,2013-07-27,113,93,95,22,82,81,1,20,94,203,"MO",2,2,213,70,61,5,236
19,2013-07-27,82,72,69,5,64,62,46,1,32,192,"RA",2,1,184,65,90,30,253
20,2013-07-27,113,92,94,22,83,81,1,19,28,218,"MO",2,2,193,70,64,5,230
1,2013-07-28,98,82,82,26,83,76,1,8,23,185,"RA BR",2,1,255,77,49,6,203
2,2013-07-28,100,78,81,32,82,75,1,7,31,185,"BR",2,1,162,75,12,23,195
3,2013-07-28,106,84,87,29,82,77,1,13,83,206,"MO",2,2,195,72,59,8,224
4,2013-07-28,119,94,98,33,89,84,1,23,103,201,"MO",2,2,191,64,32,15,210
5,2013-07-28,102,67,74,30,71,70,1,1,28,182,"MO",2,2,261,83,85,31,220
6,2013-07-28,119,93,98,35,89,85,1,23,103,201,"MO",2,2,207,63,51,15,232
7,2013-07-28,107,86,88,33,82,78,1,14,100,204,"MO",2,2,128,68,107,14,37
8,2013-07-28,120,97,100,33,94,89,1,25,130,159,"BR",2,2,224,93,64,17,215
9,2013-07-28,92,67,71,34,65,62,24,1,75,180,"MO",2,2,195,76,61,33,225
10,2013-07-28,112,94,95,30,91,85,1,20,99,197,"MO",2,5,264,74,27,20,210
11,2013-07-28,109,90,92,1,91,84,1,17,98,197,"RA BR",2,30,263,67,35,28,186
12,2013-07-28,112,92,94,35,92,85,1,19,120,162,"TSRA BR",2,150,262,74,8,19,129
13,2013-07-28,89,77,74,31,74,69,1,1,80,206,"RA BR",2,8,48,64,13,18,233
14,2013-07-28,108,86,89,26,84,80,1,15,92,211,"MO",2,2,128,68,88,14,247
15,2013-07-28,100,74,78,12,82,74,1,5,27,186,"RA BR",2,10,232,75,26,10,130
16,2013-07-28,93,80,78,1,83,75,1,5,87,156,"RA BR",2,5,257,73,45,3,202
17,2013-07-28,107,84,87,1,83,78,1,13,41,202,"MO",2,2,201,75,49,8,218
18,2013-07-28,115,90,94,26,85,82,1,19,94,203,"MO",2,2,210,67,76,14,237
19,2013-07-28,87,70,71,3,65,63,24,1,33,191,"DZ",2,1,187,67,99,28,22
20,2013-07-28,116,85,93,37,85,82,1,18,144,134,"MO",2,2,190,66,60,13,215
1,2013-07-29,104,83,85,36,84,78,1,11,107,161,"TS BR",2,26,254,77,16,10,127
2,2013-07-29,101,81,83,34,81,75,1,9,32,184,"FG+ BR",2,2,164,78,65,24,233
3,2013-07-29,111,86,91,26,89,84,1,16,84,205,"TSRA RA BR",2,75,193,69,129,16,57
4,2013-07-29,10,96,102,36,85,84,1,26,104,201,"MO",2,2,198,70,59,18,236
5,2013-07-29,97,69,75,26,62,65,1,2,29,181,"MO",2,2,197,80,33,29,243
6,2013-07-29,10,94,100,37,86,84,1,25,103,200,"MO",2,2,215,70,118,17,40
7,2013-07-29,109,88,91,36,87,82,1,16,64,194,"TS RA BR HZ VCTS",2,79,128,65,158,16,86
8,2013-07-29,9,97,102,37,92,88,1,26,119,164,"BR HZ",2,2,233,73,102,17,25
9,2013-07-29,98,69,75,41,70,67,1,2,110,156,"MO",2,1,203,84,45,15,201
10,2013-07-29,114,91,94,33,91,85,1,19,99,196,"MO",2,2,275,84,71,16,236
11,2013-07-29,112,90,93,32,91,85,1,18,99,197,"TS",2,2,273,84,30,16,197
12,2013-07-29,111,90,92,26,91,85,1,17,106,187,"MO",2,2,273,85,42,15,202
13,2013-07-29,91,74,74,33,72,67,1,1,85,194,"RA FG+ BR HZ",2,3,58,73,29,31,216
14,2013-07-29,111,92,93,1,90,84,1,18,93,210,"TSRA RA BR",2,8,128,65,125,16,68
15,2013-07-29,104,78,83,34,84,76,1,9,28,185,"TS RA FG+ BR",2,3,232,76,23,13,130
16,2013-07-29,97,82,82,38,85,77,1,8,47,206,"FG BR VCTS",2,3,257,74,34,13,198
17,2013-07-29,111,91,93,33,90,84,1,18,81,200,"RA BR VCTS",2,25,200,73,90,17,250
18,2013-07-29,119,99,100,34,86,85,1,25,95,202,"HZ",2,2,212,69,129,17,51
19,2013-07-29,86,74,72,2,71,65,13,1,34,190,"MO",2,2,208,87,22,8,218
20,2013-07-29,119,96,99,36,87,84,1,24,21,207,"MO",2,2,193,68,84,16,240
1,2013-07-30,101,80,82,35,74,72,1,8,3,202,"BR",2,2,260,83,32,30,202
2,2013-07-30,97,77,78,1,72,69,1,5,33,183,"MO",2,2,171,85,111,29,33
3,2013-07-30,111,90,92,22,91,85,1,17,85,204,"TSRA RA BR",2,52,195,72,20,20,189
4,2013-07-30,10,95,100,35,86,84,1,25,104,200,"MO",2,2,204,75,55,17,230
5,2013-07-30,96,89,87,32,79,74,1,13,30,180,"MO",2,2,190,66,25,4,190
6,2013-07-30,11,94,100,37,87,85,1,25,104,199,"MO",2,2,220,75,110,18,31
7,2013-07-30,112,88,92,39,87,83,1,17,59,214,"RA VCTS",2,28,133,71,28,22,219
8,2013-07-30,12,96,103,38,93,88,1,27,104,200,"MO",2,2,238,72,79,18,236
9,2013-07-30,91,81,77,41,79,72,1,4,140,130,"RA BR",2,1,200,82,11,17,187
10,2013-07-30,112,96,96,35,93,86,1,21,100,196,"TSRA RA",2,3,280,89,33,16,213
11,2013-07-30,114,93,95,34,94,86,1,20,99,196,"TS RA BR",2,67,279,89,4,24,127
12,2013-07-30,113,95,96,35,93,87,1,21,94,185,"TS",2,5,279,89,17,18,187
13,2013-07-30,106,68,78,1,63,65,1,5,126,162,"MO",2,1,69,85,14,29,228
14,2013-07-30,114,89,93,1,90,84,1,18,93,210,"TSRA",2,118,131,71,32,22,222
15,2013-07-30,100,71,77,22,73,70,1,4,29,184,"FG BR",2,2,239,82,44,31,198
16,2013-07-30,102,79,82,36,78,73,1,8,1,205,"BR",2,2,262,79,44,31,211
17,2013-07-30,112,90,93,36,92,85,1,18,133,139,"TSRA RA BR",2,61,202,75,9,21,124
18,2013-07-30,10,99,103,36,85,85,1,27,96,201,"MO",2,2,216,73,103,19,26
19,2013-07-30,92,72,74,30,78,71,1,1,35,189,"RA BR",2,10,208,89,48,12,206
20,2013-07-30,120,97,100,12,86,84,1,25,66,218,"MO",2,2,197,72,65,18,232
1,2013-07-31,103,79,83,36,74,72,1,9,116,146,"MO",2,2,263,85,9,23,124
2,2013-07-31,97,75,78,1,73,70,1,5,34,182,"MO",2,2,172,86,41,27,207
3,2013-07-31,112,93,94,1,92,86,1,19,85,204,"MO",2,2,200,75,76,35,229
4,2013-07-31,11,93,100,35,83,83,1,25,105,199,"MO",2,2,201,74,14,18,197
5,2013-07-31,70,50,54,29,42,45,11,1,31,179,"MO",2,2,216,70,98,28,227
6,2013-07-31,12,93,100,37,84,83,1,25,105,199,"MO",2,2,216,74,59,19,223
7,2013-07-31,111,92,93,41,89,83,1,18,89,222,"BR HZ",2,2,138,77,77,2,230
8,2013-07-31,12,94,102,36,91,86,1,26,124,144,"BR",2,2,237,74,45,19,200
9,2013-07-31,101,77,81,36,75,72,1,7,104,135,"RA BR",2,3,195,77,70,28,226
10,2013-07-31,113,90,93,12,92,85,1,18,101,195,"TS TSRA RA BR",2,159,275,83,53,17,218
11,2013-07-31,111,92,93,32,93,85,1,18,100,195,"TS TSRA RA BR",2,14,273,83,18,17,188
12,2013-07-31,112,93,94,36,92,85,1,19,127,156,"TS TSRA RA BR",2,42,274,84,20,18,188
13,2013-07-31,109,77,85,40,63,66,1,11,136,162,"MO",2,1,72,86,4,17,208
14,2013-07-31,113,96,96,34,90,85,1,21,94,209,"MO",2,2,136,76,70,2,228
15,2013-07-31,102,70,77,12,74,71,1,4,30,183,"MO",2,2,240,83,7,30,20
16,2013-07-31,100,74,78,33,76,72,1,5,120,177,"MO",2,3,265,81,22,14,198
17,2013-07-31,113,94,95,34,92,86,1,20,117,171,"MO",2,2,205,79,43,1,197
18,2013-07-31,13,100,105,38,85,85,1,29,96,201,"MO",2,2,215,71,35,18,217
19,2013-07-31,96,81,81,12,81,74,1,7,36,188,"RA DZ BR",2,22,195,76,15,8,200
20,2013-07-31,12,99,104,29,84,84,1,28,43,207,"MO",2,2,195,71,22,21,201
1,2013-08-01,102,80,83,43,79,74,1,9,142,165,"RA",2,4,251,71,26,19,193
2,2013-08-01,94,77,77,12,79,72,1,4,35,181,"RA BR",2,19,159,71,74,20,234
3,2013-08-01,113,89,93,12,86,82,1,18,86,203,"MO",2,2,197,75,41,10,207
4,2013-08-01,12,95,102,36,84,84,1,26,105,199,"MO",2,2,196,68,15,16,189
6,2013-08-01,12,93,100,37,85,84,1,25,105,198,"MO",2,2,212,68,33,18,205
7,2013-08-01,112,91,93,36,86,83,1,18,156,101,"MO",2,2,133,74,64,10,226
8,2013-08-01,13,97,104,38,93,88,1,28,85,207,"MO",2,2,230,72,39,18,198
9,2013-08-01,102,71,78,35,70,69,1,5,100,135,"MO",2,2,187,70,34,26,192
10,2013-08-01,111,91,93,34,91,84,1,18,101,194,"TS",2,17,266,44,54,18,234
11,2013-08-01,109,91,92,32,92,84,1,17,101,195,"MO",2,58,265,75,26,19,191
12,2013-08-01,113,91,94,36,91,84,1,19,125,156,"TS RA BR",2,230,265,75,30,20,199
13,2013-08-01,112,77,86,41,64,66,1,12,90,199,"TS SQ",2,1,57,67,89,21,33
14,2013-08-01,113,93,95,33,90,84,1,20,95,208,"MO",2,2,133,74,61,10,225
15,2013-08-01,102,71,78,1,79,72,1,5,31,182,"RA BR",2,38,228,69,38,17,197
16,2013-08-01,98,77,80,39,79,74,1,6,88,154,"RA",2,1,254,68,57,16,218
17,2013-08-01,113,90,93,33,86,83,1,18,87,205,"MO",2,2,205,79,31,8,191
18,2013-08-01,13,102,106,39,87,87,1,30,97,200,"MO",2,2,210,67,56,9,218
19,2013-08-01,98,80,81,12,71,71,1,7,37,187,"MO",2,2,189,69,83,29,240
20,2013-08-01,13,97,104,44,86,86,1,28,35,207,"MO",2,2,192,67,43,11,200
1,2013-08-02,104,81,84,1,78,74,1,10,83,200,"RA BR",2,114,236,59,38,25,199
2,2013-08-02,97,79,80,32,79,73,1,6,36,180,"RA BR",2,65,146,61,80,26,244
3,2013-08-02,116,93,96,33,93,87,1,21,87,202,"MO",2,2,184,60,114,17,42
4,2013-08-02,11,96,102,36,83,83,1,26,106,198,"MO",2,2,194,65,33,16,208
6,2013-08-02,11,92,99,36,84,83,1,24,106,197,"MO",2,2,210,65,78,19,233
7,2013-08-02,120,95,99,39,86,84,1,24,115,159,"HZ",2,2,119,58,144,18,66
8,2013-08-02,11,94,100,34,93,88,1,25,102,206,"MO",2,2,228,77,62,18,219
9,2013-08-02,98,75,78,1,69,67,1,5,77,194,"MO",2,2,190,69,56,35,212
10,2013-08-02,113,92,94,34,91,85,1,19,102,193,"MO",2,2,267,75,56,15,229
11,2013-08-02,113,90,93,33,92,85,1,18,101,194,"MO",2,2,265,75,30,14,195
12,2013-08-02,112,91,93,35,91,85,1,18,122,157,"MO",2,2,265,76,32,13,193
13,2013-08-02,112,75,85,34,62,66,1,11,125,169,"TSRA",2,6,53,62,20,15,223
14,2013-08-02,119,94,98,36,90,86,1,23,96,207,"MO",2,2,119,58,110,17,32
15,2013-08-02,103,79,83,35,78,73,1,9,32,181,"RA BR",2,39,213,56,33,26,192
16,2013-08-02,103,81,84,33,80,74,1,10,11,196,"RA BR",2,90,239,55,36,25,197
17,2013-08-02,117,92,96,35,93,87,1,21,85,205,"MO",2,2,190,63,70,18,229
18,2013-08-02,13,102,106,39,84,85,1,30,98,199,"MO",2,2,207,63,86,17,247
19,2013-08-02,102,80,83,32,75,73,1,9,38,186,"BR",2,47,184,62,59,28,235
20,2013-08-02,12,100,104,39,84,84,1,28,65,218,"MO",2,2,188,63,55,16,222
1,2013-08-03,100,81,82,40,76,73,1,8,55,132,"MO",2,2,236,57,64,24,221
2,2013-08-03,94,77,77,12,76,71,1,4,37,179,"MO",2,2,147,60,96,25,251
3,2013-08-03,107,92,92,22,91,84,1,17,88,201,"TSRA RA BR",2,25,197,71,75,12,246
4,2013-08-03,11,95,102,36,85,84,1,26,107,197,"MO",2,2,198,69,41,17,220
6,2013-08-03,10,92,99,36,87,85,1,24,106,197,"MO",2,2,215,69,97,18,253
7,2013-08-03,116,99,99,37,85,83,1,24,128,168,"MO",2,2,128,66,123,16,50
8,2013-08-03,12,94,102,12,94,89,1,26,119,181,"BR",2,2,231,78,58,17,215
9,2013-08-03,97,71,76,1,68,66,1,3,148,159,"MO",2,2,208,87,37,35,196
10,2013-08-03,109,93,93,32,94,87,1,18,102,193,"RA",2,4,268,77,42,22,216
11,2013-08-03,109,91,92,32,94,86,1,17,102,193,"TS BR",2,107,267,77,25,21,201
12,2013-08-03,114,94,96,36,93,87,1,21,130,156,"TS",2,4,267,77,26,25,198
13,2013-08-03,111,73,84,12,68,67,1,10,202,81,"TSRA RA BR",2,146,62,75,44,14,238
14,2013-08-03,117,94,97,35,89,84,1,22,96,206,"MO",2,2,128,67,103,15,25
15,2013-08-03,101,71,77,12,73,70,1,4,33,180,"MO",2,2,213,55,41,29,205
16,2013-08-03,98,80,81,33,79,74,1,7,13,206,"MO",2,3,237,54,60,25,214
17,2013-08-03,108,94,93,34,92,85,1,18,130,156,"TS RA BR",2,18,202,75,55,12,215
18,2013-08-03,11,101,104,37,83,84,1,28,98,198,"MO",2,2,213,69,81,17,245
19,2013-08-03,95,77,77,27,71,69,1,4,39,185,"MO",2,2,202,80,29,3,216
20,2013-08-03,11,99,103,39,84,84,1,27,105,189,"MO",2,2,195,69,54,16,220
1,2013-08-04,98,77,80,12,71,69,1,6,34,214,"VCTS",2,3,236,59,40,30,206
2,2013-08-04,94,73,75,26,70,66,1,2,38,178,"MO",2,1,146,61,113,29,35
3,2013-08-04,107,93,92,22,93,86,1,17,89,200,"RA",2,1,196,73,72,12,231
4,2013-08-04,10,96,102,36,89,85,1,26,107,196,"MO",2,2,200,72,30,17,211
6,2013-08-04,9,93,99,36,90,86,1,24,107,196,"MO",2,2,216,72,78,17,237
7,2013-08-04,115,96,97,32,86,83,1,22,83,204,"RA HZ",2,1,130,69,133,17,53
8,2013-08-04,12,96,103,34,95,91,1,27,90,204,"BR",2,2,234,74,52,18,210
9,2013-08-04,95,70,74,35,70,66,1,1,143,120,"MO",2,2,205,89,36,16,200
10,2013-08-04,116,94,97,33,92,87,1,22,103,192,"RA",2,1,266,74,69,26,229
11,2013-08-04,114,94,96,36,94,87,1,21,103,192,"MO",2,2,265,74,49,27,206
12,2013-08-04,117,99,99,36,93,88,1,24,108,186,"MO",2,2,265,75,42,28,215
13,2013-08-04,108,77,84,1,65,67,1,10,105,190,"TS",2,1,61,75,16,20,245
14,2013-08-04,116,95,97,35,90,85,1,22,97,205,"MO",2,2,130,69,94,17,248
15,2013-08-04,96,67,73,28,71,66,2,1,34,178,"MO",2,1,214,58,54,32,210
16,2013-08-04,100,75,80,34,73,70,1,6,1,199,"TSRA",2,3,238,55,58,31,219
17,2013-08-04,109,95,94,27,94,87,1,19,89,207,"MO",2,1,202,76,46,13,206
18,2013-08-04,11,101,104,37,85,85,1,28,99,197,"MO",2,2,215,72,84,17,246
19,2013-08-04,90,77,75,28,72,67,1,2,40,183,"MO",2,2,211,91,54,8,224
20,2013-08-04,11,99,103,36,86,85,1,27,104,189,"MO",2,2,197,72,45,15,215
1,2013-08-05,94,71,74,27,60,62,1,1,186,117,"MO",2,2,249,73,71,29,227
2,2013-08-05,91,69,72,29,60,61,13,1,39,176,"MO",2,2,159,75,108,31,33
3,2013-08-05,120,94,99,36,92,87,1,24,89,199,"MO",2,2,183,60,87,18,252
4,2013-08-05,13,94,102,36,85,84,1,26,108,196,"MO",2,2,195,68,52,18,226
6,2013-08-05,12,90,99,36,86,84,1,24,108,195,"MO",2,2,211,68,101,18,25
7,2013-08-05,119,96,99,38,84,83,1,24,93,196,"MO",2,2,120,60,128,19,54
8,2013-08-05,12,94,102,38,93,88,1,26,10,199,"MO",2,2,231,83,65,18,222
9,2013-08-05,98,78,80,34,80,74,1,6,64,140,"TSRA RA BR",2,48,179,63,40,15,212
10,2013-08-05,115,97,98,35,94,88,1,23,104,191,"MO",2,2,263,71,28,6,225
11,2013-08-05,115,94,96,36,95,88,1,21,103,192,"BR",2,1,262,71,22,5,202
12,2013-08-05,116,99,99,34,94,88,1,24,109,188,"MO",2,1,262,72,15,5,199
13,2013-08-05,107,82,86,47,63,66,1,12,125,101,"MO",2,1,57,67,28,27,246
14,2013-08-05,119,92,97,35,89,85,1,22,98,204,"MO",2,2,120,61,84,19,247
15,2013-08-05,94,61,70,31,60,61,35,1,35,177,"MO",2,2,226,72,87,31,247
16,2013-08-05,94,66,72,12,62,62,13,1,76,114,"MO",2,2,251,68,76,31,232
17,2013-08-05,120,95,99,41,93,88,1,24,77,203,"MO",2,2,189,64,61,20,219
18,2013-08-05,13,103,106,39,82,84,1,30,100,196,"MO",2,2,208,65,90,19,249
19,2013-08-05,94,74,76,27,75,70,1,3,41,182,"RA",2,1,190,73,71,19,227
20,2013-08-05,13,100,105,39,82,83,1,29,103,193,"MO",2,2,190,65,46,18,217
1,2013-08-06,97,67,74,22,65,65,1,1,6,200,"MO",2,2,265,88,15,11,125
2,2013-08-06,93,69,73,28,64,64,2,1,40,175,"MO",2,2,173,88,34,21,201
3,2013-08-06,120,93,98,35,91,86,1,23,90,198,"MO",2,2,177,54,87,17,21
4,2013-08-06,14,95,103,37,86,85,1,27,108,195,"MO",2,2,190,62,63,17,230
6,2013-08-06,13,92,100,37,87,85,1,25,108,194,"MO",2,2,205,62,107,18,31
7,2013-08-06,119,93,98,40,82,82,1,23,90,201,"MO",2,2,114,52,124,19,49
8,2013-08-06,13,100,105,38,94,89,1,29,98,196,"MO",2,2,225,73,98,18,21
9,2013-08-06,105,75,82,32,78,71,1,8,143,123,"TSRA",2,60,171,53,34,24,214
10,2013-08-06,112,99,97,33,94,88,1,22,104,190,"BR",2,2,262,71,98,10,253
11,2013-08-06,111,96,95,35,95,88,1,20,104,191,"BR",2,2,262,72,76,10,234
12,2013-08-06,111,99,96,35,94,88,1,21,89,195,"MO",2,2,262,72,69,11,223
13,2013-08-06,108,78,85,52,61,65,1,11,134,141,"RA",2,3,54,64,37,26,252
14,2013-08-06,120,96,100,38,84,83,1,25,99,203,"MO",2,2,114,53,86,18,253
15,2013-08-06,96,59,70,31,64,62,35,1,36,176,"MO",2,2,242,87,12,14,15
16,2013-08-06,94,63,71,31,67,64,24,1,87,122,"MO",2,2,267,85,26,14,188
17,2013-08-06,10,93,99,39,91,87,1,24,110,193,"MO",2,2,184,57,55,19,215
18,2013-08-06,14,101,106,39,82,84,1,30,100,196,"MO",2,2,202,59,103,18,27
19,2013-08-06,104,81,84,34,84,77,1,10,43,181,"BR",2,2,177,59,83,22,239
20,2013-08-06,13,99,104,53,83,84,1,28,102,193,"MO",2,2,183,59,61,17,230
1,2013-08-07,100,73,78,42,71,69,1,5,7,193,"MO",2,2,270,92,27,15,188
2,2013-08-07,94,73,75,26,72,67,1,2,41,172,"MO",2,1,177,92,84,20,245
3,2013-08-07,114,96,97,34,93,87,1,22,91,197,"TS RA",2,4,180,56,68,9,235
4,2013-08-07,15,97,105,39,85,85,1,29,109,194,"MO",2,2,187,59,50,17,223
6,2013-08-07,14,96,104,40,86,85,1,28,109,193,"MO",2,2,203,59,108,18,32
7,2013-08-07,114,91,94,32,85,83,1,19,102,198,"HZ VCTS",2,1,116,55,42,9,227
8,2013-08-07,14,100,105,44,93,89,1,29,129,161,"MO",2,2,222,63,100,19,24
9,2013-08-07,95,77,77,35,71,66,1,4,81,138,"MO",2,2,190,68,70,34,229
10,2013-08-07,109,99,96,33,94,87,1,21,105,190,"MO",2,2,265,73,98,9,252
11,2013-08-07,108,95,94,34,94,87,1,19,104,190,"MO",2,2,264,74,84,8,237
12,2013-08-07,109,99,96,34,94,87,1,21,81,204,"MO",2,2,264,74,73,9,226
13,2013-08-07,90,71,72,35,68,65,13,1,81,200,"RA",2,3,57,71,73,18,245
14,2013-08-07,116,92,96,35,89,85,1,21,99,202,"MO",2,2,115,54,37,10,221
15,2013-08-07,100,63,73,28,70,66,2,1,37,175,"MO",2,2,247,89,38,16,195
16,2013-08-07,96,71,75,36,72,69,1,2,169,78,"MO",2,2,272,88,56,15,215
17,2013-08-07,116,93,96,35,93,87,1,21,99,203,"MO",2,2,185,60,38,8,212
18,2013-08-07,15,102,107,40,83,84,1,31,101,195,"MO",2,2,199,56,108,18,31
19,2013-08-07,101,81,83,33,84,77,1,9,44,180,"MO",2,2,182,60,32,6,225
20,2013-08-07,14,100,105,40,84,84,1,29,17,207,"MO",2,2,180,55,64,17,235
1,2013-08-08,102,81,83,36,82,77,1,9,94,179,"RA",2,6,260,81,66,21,219
2,2013-08-08,96,80,80,32,84,76,1,6,42,170,"RA BR",2,11,169,82,106,21,27
3,2013-08-08,106,90,89,27,92,85,1,15,92,196,"TS TSRA",2,11,185,61,45,9,227
4,2013-08-08,14,96,104,38,83,83,1,28,110,193,"MO",2,2,186,57,50,17,227
6,2013-08-08,14,95,103,39,85,84,1,27,109,193,"MO",2,2,202,58,103,18,25
7,2013-08-08,108,88,89,1,87,82,1,15,92,196,"TSRA RA BR HZ VCTS",2,251,121,60,75,7,247
8,2013-08-08,15,99,105,38,93,88,1,29,94,205,"BR",2,2,221,41,84,18,243
9,2013-08-08,94,71,74,41,73,69,1,1,113,160,"MO",2,2,194,75,35,24,198
10,2013-08-08,109,96,95,34,94,87,1,20,105,189,"RA",2,42,266,76,68,13,239
11,2013-08-08,111,94,94,34,94,87,1,19,105,189,"MO",2,2,266,76,65,14,223
12,2013-08-08,111,95,95,36,93,87,1,20,121,164,"RA",2,67,265,76,47,12,201
13,2013-08-08,94,70,74,33,70,65,1,1,72,161,"TSRA RA BR",2,25,61,78,25,27,217
14,2013-08-08,111,89,92,1,90,84,1,17,100,201,"TS TSRA BR",2,176,120,60,54,6,240
15,2013-08-08,104,81,84,36,83,77,1,10,38,171,"MO",2,2,236,78,68,17,223
16,2013-08-08,101,82,83,35,83,77,1,9,47,159,"RA",2,8,263,78,74,19,232
17,2013-08-08,106,90,89,32,92,85,1,15,134,160,"TS RA VCTS",2,11,191,64,36,7,212
18,2013-08-08,12,102,105,38,83,84,1,29,102,194,"HZ",2,2,199,56,82,18,241
19,2013-08-08,93,79,77,26,70,69,1,4,45,178,"MO",2,2,197,76,62,7,218
20,2013-08-08,11,99,103,44,83,84,1,27,25,207,"MO",2,2,180,56,47,17,223
1,2013-08-09,95,90,84,22,87,81,1,10,82,127,"RA BR",2,104,244,63,52,20,218
2,2013-08-09,93,86,82,34,89,80,1,8,43,169,"RA BR",2,191,153,64,89,21,27
3,2013-08-09,106,86,88,28,91,83,1,14,93,195,"TS RA FG",2,105,195,70,22,34,233
4,2013-08-09,13,94,102,36,81,82,1,26,110,192,"MO",2,2,192,63,18,15,199
6,2013-08-09,12,90,99,36,83,83,1,24,110,192,"BR",2,2,208,63,33,15,207
7,2013-08-09,105,88,88,38,86,81,1,14,125,167,"RA BR VCTS",2,30,133,70,49,2,228
8,2013-08-09,12,96,103,38,92,88,1,27,121,132,"BR HZ",2,2,225,52,49,16,209
9,2013-08-09,95,75,77,22,70,67,1,4,125,155,"MO",2,2,199,79,76,31,231
10,2013-08-09,111,97,96,34,94,87,1,21,106,188,"RA",2,9,272,80,56,12,228
11,2013-08-09,112,92,94,34,93,87,1,19,106,188,"MO",2,2,270,81,51,11,208
12,2013-08-09,111,94,94,39,93,87,1,19,138,132,"RA",2,10,270,81,38,11,200
13,2013-08-09,97,68,74,35,65,63,1,1,143,132,"TSRA BR",2,25,67,86,57,18,225
14,2013-08-09,108,89,91,12,89,82,1,16,101,200,"TS RA",2,32,132,69,52,3,234
15,2013-08-09,92,80,77,12,87,80,1,4,40,170,"RA FG BR",2,68,220,61,41,17,194
16,2013-08-09,94,88,83,43,89,81,1,9,10,183,"RA BR",2,105,247,61,62,19,229
17,2013-08-09,106,89,89,35,90,83,1,15,115,140,"TSRA RA BR",2,94,201,74,12,4,203
18,2013-08-09,14,103,107,40,82,83,1,31,102,193,"HZ",2,1,208,63,44,21,216
19,2013-08-09,101,75,80,12,74,72,1,6,46,177,"MO",2,2,195,74,54,27,221
20,2013-08-09,14,100,105,39,81,82,1,29,124,161,"MO",2,2,189,62,24,18,205
1,2013-08-10,103,80,83,40,74,73,1,9,14,190,"MO",2,2,239,65,66,28,226
2,2013-08-10,97,75,78,1,73,71,1,5,44,168,"MO",2,2,154,69,127,29,48
3,2013-08-10,106,84,87,29,89,81,1,13,93,194,"BR",2,2,205,80,76,2,235
4,2013-08-10,15,95,104,38,86,84,1,28,111,191,"MO",2,2,200,71,14,14,189
6,2013-08-10,13,90,99,36,87,84,1,24,111,191,"MO",2,4,216,71,19,13,211
7,2013-08-10,105,83,86,32,82,77,1,12,193,119,"BR HZ",2,2,143,82,71,2,229
8,2013-08-10,13,96,103,38,95,89,1,27,113,191,"TS VCTS",2,2,232,61,29,13,195
9,2013-08-10,95,74,76,35,69,67,1,3,177,81,"MO",2,2,205,88,4,36,10
10,2013-08-10,113,97,97,1,93,87,1,22,107,187,"TS",2,2,279,86,68,14,235
11,2013-08-10,113,91,94,34,93,86,1,19,106,187,"TS",2,2,277,86,42,15,200
12,2013-08-10,113,93,95,34,92,86,1,20,112,165,"TS",2,5,277,87,30,15,193
13,2013-08-10,106,68,78,48,62,63,1,5,190,72,"TSRA RA",2,42,66,83,36,16,220
14,2013-08-10,106,86,88,26,84,80,1,14,102,199,"MO",2,2,143,81,80,2,239
